,network,protocol,seeding_budget,mi_value,repetition_run,diffusion_len,active_actors_prct,seed_actors_prct,gain
315,er2,OR,3,0.7,1,1,3.2,3.0,0.20618556701030946
316,er3,OR,3,0.7,1,1,4.3,3.0,1.34020618556701
317,er5,OR,3,0.7,1,1,3.4000000000000004,3.0,0.4123711340206189
318,eu_trans_1,OR,3,0.7,1,0,3.1746031746031744,3.1746031746031744,0.0
319,eu_transportation,OR,3,0.7,1,2,4.07673860911271,3.117505995203837,0.9900990099009904
320,lazega,OR,3,0.7,1,0,4.225352112676056,4.225352112676056,0.0
321,sf1,OR,3,0.7,1,1,3.1,3.0,0.10309278350515473
322,sf2,OR,3,0.7,1,1,3.2,3.0,0.20618556701030946
323,sf3,OR,3,0.7,1,1,3.3000000000000003,3.0,0.3092783505154642
324,sf5,OR,3,0.7,1,2,6.1,3.0,3.195876288659793
325,aucs,OR,3,0.8,1,5,21.311475409836063,3.278688524590164,18.644067796610166
326,ckm_physicians,OR,3,0.8,1,1,3.7344398340248963,3.319502074688797,0.4291845493562231
327,er1,OR,3,0.8,1,1,3.1,3.0,0.10309278350515473
328,er2,OR,3,0.8,1,1,3.2,3.0,0.20618556701030946
329,er3,OR,3,0.8,1,1,4.3,3.0,1.34020618556701
330,er5,OR,3,0.8,1,1,3.4000000000000004,3.0,0.4123711340206189
331,eu_trans_1,OR,3,0.8,1,0,3.1746031746031744,3.1746031746031744,0.0
332,eu_transportation,OR,3,0.8,1,2,4.07673860911271,3.117505995203837,0.9900990099009904
333,lazega,OR,3,0.8,1,0,4.225352112676056,4.225352112676056,0.0
334,sf1,OR,3,0.8,1,1,3.1,3.0,0.10309278350515473
335,sf2,OR,3,0.8,1,1,3.2,3.0,0.20618556701030946
336,sf3,OR,3,0.8,1,1,3.3000000000000003,3.0,0.3092783505154642
337,sf5,OR,3,0.8,1,2,6.1,3.0,3.195876288659793
338,aucs,OR,3,0.9,1,5,21.311475409836063,3.278688524590164,18.644067796610166
339,ckm_physicians,OR,3,0.9,1,1,3.7344398340248963,3.319502074688797,0.4291845493562231
340,er1,OR,3,0.9,1,1,3.1,3.0,0.10309278350515473
341,er2,OR,3,0.9,1,1,3.2,3.0,0.20618556701030946
342,er3,OR,3,0.9,1,1,4.3,3.0,1.34020618556701
343,er5,OR,3,0.9,1,1,3.4000000000000004,3.0,0.4123711340206189
344,eu_trans_1,OR,3,0.9,1,0,3.1746031746031744,3.1746031746031744,0.0
345,eu_transportation,OR,3,0.9,1,2,4.07673860911271,3.117505995203837,0.9900990099009904
346,lazega,OR,3,0.9,1,0,4.225352112676056,4.225352112676056,0.0
347,sf1,OR,3,0.9,1,1,3.1,3.0,0.10309278350515473
348,sf2,OR,3,0.9,1,1,3.2,3.0,0.20618556701030946
349,sf3,OR,3,0.9,1,1,3.3000000000000003,3.0,0.3092783505154642
350,sf5,OR,3,0.9,1,2,6.1,3.0,3.195876288659793
351,aucs,OR,4,0.1,1,2,100.0,4.918032786885246,100.0
352,ckm_physicians,OR,4,0.1,1,4,100.0,4.149377593360995,100.00000000000001
353,er1,OR,4,0.1,1,4,100.0,4.0,100.0
354,er2,OR,4,0.1,1,3,100.0,4.0,100.0
355,er3,OR,4,0.1,1,3,100.0,4.0,100.0
356,er5,OR,4,0.1,1,2,100.0,4.0,100.0
357,eu_trans_1,OR,4,0.1,1,0,4.761904761904762,4.761904761904762,0.0
358,eu_transportation,OR,4,0.1,1,4,100.0,4.07673860911271,100.0
359,lazega,OR,4,0.1,1,2,100.0,4.225352112676056,100.0
360,sf1,OR,4,0.1,1,3,93.4,4.0,93.125
