,network,protocol,seeding_budget,mi_value,diffusion_len,active_actors_prct,seed_actors_prct,gain,selection_metric
20770,aucs,OR,3,0.8,1,6.557377049180328,3.278688524590164,3.389830508474577,page_rank
20771,ckm_physicians,OR,3,0.8,1,4.979253112033195,3.319502074688797,1.7167381974248923,page_rank
20772,eu_transportation,OR,3,0.8,5,92.80575539568343,3.117505995203837,92.57425742574256,page_rank
20773,lazega,OR,3,0.8,0,4.225352112676056,4.225352112676056,0.0,page_rank
20774,er2,OR,3,0.8,0,3.0,3.0,0.0,page_rank
20775,er3,OR,3,0.8,2,4.1000000000000005,3.0,1.1340206185567017,page_rank
20776,er5,OR,3,0.8,1,3.4000000000000004,3.0,0.4123711340206189,page_rank
20777,sf2,OR,3,0.8,1,5.0,3.0,2.061855670103093,page_rank
20778,sf3,OR,3,0.8,2,7.3,3.0,4.43298969072165,page_rank
20779,sf5,OR,3,0.8,5,14.4,3.0,11.752577319587626,page_rank
20780,aucs,OR,3,0.9,1,6.557377049180328,3.278688524590164,3.389830508474577,page_rank
20781,ckm_physicians,OR,3,0.9,1,4.979253112033195,3.319502074688797,1.7167381974248923,page_rank
20782,eu_transportation,OR,3,0.9,6,91.36690647482014,3.117505995203837,91.0891089108911,page_rank
20783,lazega,OR,3,0.9,0,4.225352112676056,4.225352112676056,0.0,page_rank
20784,er2,OR,3,0.9,0,3.0,3.0,0.0,page_rank
20785,er3,OR,3,0.9,2,4.1000000000000005,3.0,1.1340206185567017,page_rank
20786,er5,OR,3,0.9,1,3.4000000000000004,3.0,0.4123711340206189,page_rank
20787,sf2,OR,3,0.9,1,5.0,3.0,2.061855670103093,page_rank
20788,sf3,OR,3,0.9,2,7.3,3.0,4.43298969072165,page_rank
20789,sf5,OR,3,0.9,5,14.4,3.0,11.752577319587626,page_rank
20790,aucs,OR,4,0.1,2,100.0,4.918032786885246,100.0,page_rank
20791,ckm_physicians,OR,4,0.1,3,85.47717842323651,4.149377593360995,84.84848484848484,page_rank
20792,eu_transportation,OR,4,0.1,3,100.0,4.07673860911271,100.0,page_rank
20793,lazega,OR,4,0.1,2,100.0,4.225352112676056,100.0,page_rank
20794,er2,OR,4,0.1,3,100.0,4.0,100.0,page_rank
20795,er3,OR,4,0.1,3,100.0,4.0,100.0,page_rank
20796,er5,OR,4,0.1,2,100.0,4.0,100.0,page_rank
20797,sf2,OR,4,0.1,3,79.9,4.0,79.06250000000001,page_rank
20798,sf3,OR,4,0.1,3,87.8,4.0,87.29166666666667,page_rank
20799,sf5,OR,4,0.1,2,98.8,4.0,98.75,page_rank
20800,aucs,OR,4,0.2,4,100.0,4.918032786885246,100.0,page_rank
20801,ckm_physicians,OR,4,0.2,3,85.47717842323651,4.149377593360995,84.84848484848484,page_rank
20802,eu_transportation,OR,4,0.2,4,100.0,4.07673860911271,100.0,page_rank
20803,lazega,OR,4,0.2,3,100.0,4.225352112676056,100.0,page_rank
20804,er2,OR,4,0.2,4,100.0,4.0,100.0,page_rank
20805,er3,OR,4,0.2,4,100.0,4.0,100.0,page_rank
20806,er5,OR,4,0.2,3,100.0,4.0,100.0,page_rank
20807,sf2,OR,4,0.2,3,79.9,4.0,79.06250000000001,page_rank
20808,sf3,OR,4,0.2,3,87.8,4.0,87.29166666666667,page_rank
20809,sf5,OR,4,0.2,3,98.8,4.0,98.75,page_rank
20810,aucs,OR,4,0.3,4,100.0,4.918032786885246,100.0,page_rank
20811,ckm_physicians,OR,4,0.3,4,85.47717842323651,4.149377593360995,84.84848484848484,page_rank
20812,eu_transportation,OR,4,0.3,4,100.0,4.07673860911271,100.0,page_rank
20813,lazega,OR,4,0.3,1,8.450704225352112,4.225352112676056,4.411764705882353,page_rank
20814,er2,OR,4,0.3,6,100.0,4.0,100.0,page_rank
20815,er3,OR,4,0.3,4,100.0,4.0,100.0,page_rank
20816,er5,OR,4,0.3,4,100.0,4.0,100.0,page_rank
20817,sf2,OR,4,0.3,3,79.9,4.0,79.06250000000001,page_rank
20818,sf3,OR,4,0.3,3,87.8,4.0,87.29166666666667,page_rank
20819,sf5,OR,4,0.3,3,98.8,4.0,98.75,page_rank
20820,aucs,OR,4,0.4,7,100.0,4.918032786885246,100.0,page_rank
20821,ckm_physicians,OR,4,0.4,6,85.47717842323651,4.149377593360995,84.84848484848484,page_rank
20822,eu_transportation,OR,4,0.4,6,100.0,4.07673860911271,100.0,page_rank
20823,lazega,OR,4,0.4,1,5.633802816901409,4.225352112676056,1.4705882352941186,page_rank
20824,er2,OR,4,0.4,9,12.6,4.0,8.958333333333334,page_rank
20825,er3,OR,4,0.4,7,100.0,4.0,100.0,page_rank
20826,er5,OR,4,0.4,6,100.0,4.0,100.0,page_rank
20827,sf2,OR,4,0.4,5,79.9,4.0,79.06250000000001,page_rank
20828,sf3,OR,4,0.4,5,87.8,4.0,87.29166666666667,page_rank
20829,sf5,OR,4,0.4,4,98.8,4.0,98.75,page_rank
20830,aucs,OR,4,0.5,1,8.19672131147541,4.918032786885246,3.4482758620689644,page_rank
20831,ckm_physicians,OR,4,0.5,9,41.078838174273855,4.149377593360995,38.52813852813853,page_rank
20832,eu_transportation,OR,4,0.5,9,100.0,4.07673860911271,100.0,page_rank
20833,lazega,OR,4,0.5,0,4.225352112676056,4.225352112676056,0.0,page_rank
20834,er2,OR,4,0.5,1,4.3,4.0,0.3124999999999998,page_rank
20835,er3,OR,4,0.5,3,7.199999999999999,4.0,3.3333333333333326,page_rank
20836,er5,OR,4,0.5,4,7.000000000000001,4.0,3.1250000000000013,page_rank
20837,sf2,OR,4,0.5,12,79.9,4.0,79.06250000000001,page_rank
20838,sf3,OR,4,0.5,10,87.8,4.0,87.29166666666667,page_rank
20839,sf5,OR,4,0.5,5,98.8,4.0,98.75,page_rank
20840,aucs,OR,4,0.6,1,8.19672131147541,4.918032786885246,3.4482758620689644,page_rank
20841,ckm_physicians,OR,4,0.6,9,41.078838174273855,4.149377593360995,38.52813852813853,page_rank
20842,eu_transportation,OR,4,0.6,9,100.0,4.07673860911271,100.0,page_rank
20843,lazega,OR,4,0.6,0,4.225352112676056,4.225352112676056,0.0,page_rank
20844,er2,OR,4,0.6,1,4.3,4.0,0.3124999999999998,page_rank
20845,er3,OR,4,0.6,3,7.199999999999999,4.0,3.3333333333333326,page_rank
20846,er5,OR,4,0.6,4,6.9,4.0,3.020833333333334,page_rank
20847,sf2,OR,4,0.6,27,79.9,4.0,79.06250000000001,page_rank
20848,sf3,OR,4,0.6,12,87.8,4.0,87.29166666666667,page_rank
20849,sf5,OR,4,0.6,5,98.8,4.0,98.75,page_rank
20850,aucs,OR,4,0.7000000000000001,1,8.19672131147541,4.918032786885246,3.4482758620689644,page_rank
20851,ckm_physicians,OR,4,0.7000000000000001,1,6.224066390041494,4.149377593360995,2.164502164502165,page_rank
20852,eu_transportation,OR,4,0.7000000000000001,5,93.76498800959232,4.07673860911271,93.5,page_rank
20853,lazega,OR,4,0.7000000000000001,0,4.225352112676056,4.225352112676056,0.0,page_rank
20854,er2,OR,4,0.7000000000000001,0,4.0,4.0,0.0,page_rank
20855,er3,OR,4,0.7000000000000001,2,5.6000000000000005,4.0,1.6666666666666672,page_rank
20856,er5,OR,4,0.7000000000000001,2,4.8,4.0,0.8333333333333331,page_rank
20857,sf2,OR,4,0.7000000000000001,2,7.6,4.0,3.75,page_rank
20858,sf3,OR,4,0.7000000000000001,3,10.2,4.0,6.458333333333332,page_rank
20859,sf5,OR,4,0.7000000000000001,26,98.8,4.0,98.75,page_rank
20860,aucs,OR,4,0.8,1,8.19672131147541,4.918032786885246,3.4482758620689644,page_rank
20861,ckm_physicians,OR,4,0.8,1,6.224066390041494,4.149377593360995,2.164502164502165,page_rank
20862,eu_transportation,OR,4,0.8,5,93.76498800959232,4.07673860911271,93.5,page_rank
20863,lazega,OR,4,0.8,0,4.225352112676056,4.225352112676056,0.0,page_rank
20864,er2,OR,4,0.8,0,4.0,4.0,0.0,page_rank
20865,er3,OR,4,0.8,2,5.5,4.0,1.5625,page_rank
20866,er5,OR,4,0.8,1,4.6,4.0,0.6249999999999997,page_rank
20867,sf2,OR,4,0.8,2,6.7,4.0,2.8125,page_rank
20868,sf3,OR,4,0.8,2,9.4,4.0,5.625,page_rank
20869,sf5,OR,4,0.8,7,18.2,4.0,14.791666666666666,page_rank
20870,aucs,OR,4,0.9,1,8.19672131147541,4.918032786885246,3.4482758620689644,page_rank
20871,ckm_physicians,OR,4,0.9,1,6.224066390041494,4.149377593360995,2.164502164502165,page_rank
20872,eu_transportation,OR,4,0.9,6,92.32613908872902,4.07673860911271,92.0,page_rank
20873,lazega,OR,4,0.9,0,4.225352112676056,4.225352112676056,0.0,page_rank
20874,er2,OR,4,0.9,0,4.0,4.0,0.0,page_rank
20875,er3,OR,4,0.9,2,5.5,4.0,1.5625,page_rank
20876,er5,OR,4,0.9,1,4.6,4.0,0.6249999999999997,page_rank
20877,sf2,OR,4,0.9,2,6.7,4.0,2.8125,page_rank
20878,sf3,OR,4,0.9,2,9.4,4.0,5.625,page_rank
20879,sf5,OR,4,0.9,7,18.2,4.0,14.791666666666666,page_rank
20880,aucs,OR,5,0.1,2,100.0,6.557377049180328,100.0,page_rank
20881,ckm_physicians,OR,5,0.1,3,100.0,5.394190871369295,100.0,page_rank
20882,eu_transportation,OR,5,0.1,3,100.0,5.035971223021583,100.0,page_rank
20883,lazega,OR,5,0.1,2,100.0,5.633802816901409,100.0,page_rank
20884,er2,OR,5,0.1,3,100.0,5.0,100.0,page_rank
20885,er3,OR,5,0.1,3,100.0,5.0,100.0,page_rank
20886,er5,OR,5,0.1,2,100.0,5.0,100.0,page_rank
20887,sf2,OR,5,0.1,3,79.9,5.0,78.8421052631579,page_rank
20888,sf3,OR,5,0.1,3,87.8,5.0,87.15789473684211,page_rank
20889,sf5,OR,5,0.1,2,98.8,5.0,98.73684210526316,page_rank
20890,aucs,OR,5,0.2,3,100.0,6.557377049180328,100.0,page_rank
20891,ckm_physicians,OR,5,0.2,3,100.0,5.394190871369295,100.0,page_rank
20892,eu_transportation,OR,5,0.2,3,100.0,5.035971223021583,100.0,page_rank
20893,lazega,OR,5,0.2,3,100.0,5.633802816901409,100.0,page_rank
20894,er2,OR,5,0.2,4,100.0,5.0,100.0,page_rank
20895,er3,OR,5,0.2,3,100.0,5.0,100.0,page_rank
20896,er5,OR,5,0.2,3,100.0,5.0,100.0,page_rank
20897,sf2,OR,5,0.2,3,79.9,5.0,78.8421052631579,page_rank
20898,sf3,OR,5,0.2,3,87.8,5.0,87.15789473684211,page_rank
20899,sf5,OR,5,0.2,3,98.8,5.0,98.73684210526316,page_rank
20900,aucs,OR,5,0.3,4,100.0,6.557377049180328,100.0,page_rank
20901,ckm_physicians,OR,5,0.3,4,100.0,5.394190871369295,100.0,page_rank
20902,eu_transportation,OR,5,0.3,3,100.0,5.035971223021583,100.0,page_rank
20903,lazega,OR,5,0.3,5,100.0,5.633802816901409,100.0,page_rank
20904,er2,OR,5,0.3,5,100.0,5.0,100.0,page_rank
20905,er3,OR,5,0.3,4,100.0,5.0,100.0,page_rank
20906,er5,OR,5,0.3,3,100.0,5.0,100.0,page_rank
20907,sf2,OR,5,0.3,3,79.9,5.0,78.8421052631579,page_rank
20908,sf3,OR,5,0.3,3,87.8,5.0,87.15789473684211,page_rank
20909,sf5,OR,5,0.3,3,98.8,5.0,98.73684210526316,page_rank
20910,aucs,OR,5,0.4,5,100.0,6.557377049180328,100.0,page_rank
20911,ckm_physicians,OR,5,0.4,11,100.0,5.394190871369295,100.0,page_rank
20912,eu_transportation,OR,5,0.4,6,100.0,5.035971223021583,100.0,page_rank
20913,lazega,OR,5,0.4,2,9.859154929577464,5.633802816901409,4.477611940298506,page_rank
20914,er2,OR,5,0.4,15,100.0,5.0,100.0,page_rank
20915,er3,OR,5,0.4,6,100.0,5.0,100.0,page_rank
20916,er5,OR,5,0.4,5,100.0,5.0,100.0,page_rank
20917,sf2,OR,5,0.4,5,79.9,5.0,78.8421052631579,page_rank
20918,sf3,OR,5,0.4,4,87.8,5.0,87.15789473684211,page_rank
20919,sf5,OR,5,0.4,4,98.8,5.0,98.73684210526316,page_rank
20920,aucs,OR,5,0.5,8,100.0,6.557377049180328,100.0,page_rank
20921,ckm_physicians,OR,5,0.5,9,46.88796680497925,5.394190871369295,43.85964912280701,page_rank
20922,eu_transportation,OR,5,0.5,9,100.0,5.035971223021583,100.0,page_rank
20923,lazega,OR,5,0.5,1,7.042253521126761,5.633802816901409,1.4925373134328357,page_rank
20924,er2,OR,5,0.5,2,5.800000000000001,5.0,0.8421052631578955,page_rank
20925,er3,OR,5,0.5,5,10.3,5.0,5.578947368421051,page_rank
20926,er5,OR,5,0.5,5,10.7,5.0,5.999999999999999,page_rank
20927,sf2,OR,5,0.5,9,79.9,5.0,78.8421052631579,page_rank
20928,sf3,OR,5,0.5,7,87.8,5.0,87.15789473684211,page_rank
20929,sf5,OR,5,0.5,5,98.8,5.0,98.73684210526316,page_rank
20930,aucs,OR,5,0.6,10,100.0,6.557377049180328,100.0,page_rank
20931,ckm_physicians,OR,5,0.6,9,46.88796680497925,5.394190871369295,43.85964912280701,page_rank
20932,eu_transportation,OR,5,0.6,9,100.0,5.035971223021583,100.0,page_rank
20933,lazega,OR,5,0.6,1,7.042253521126761,5.633802816901409,1.4925373134328357,page_rank
20934,er2,OR,5,0.6,2,5.800000000000001,5.0,0.8421052631578955,page_rank
20935,er3,OR,5,0.6,5,10.3,5.0,5.578947368421051,page_rank
20936,er5,OR,5,0.6,5,10.6,5.0,5.894736842105263,page_rank
20937,sf2,OR,5,0.6,14,79.9,5.0,78.8421052631579,page_rank
20938,sf3,OR,5,0.6,9,87.8,5.0,87.15789473684211,page_rank
20939,sf5,OR,5,0.6,5,98.8,5.0,98.73684210526316,page_rank
20940,aucs,OR,5,0.7000000000000001,1,14.754098360655735,6.557377049180328,8.771929824561402,page_rank
20941,ckm_physicians,OR,5,0.7000000000000001,1,7.883817427385892,5.394190871369295,2.63157894736842,page_rank
20942,eu_transportation,OR,5,0.7000000000000001,5,94.9640287769784,5.035971223021583,94.6969696969697,page_rank
20943,lazega,OR,5,0.7000000000000001,1,7.042253521126761,5.633802816901409,1.4925373134328357,page_rank
20944,er2,OR,5,0.7000000000000001,0,5.0,5.0,0.0,page_rank
20945,er3,OR,5,0.7000000000000001,2,7.399999999999999,5.0,2.526315789473684,page_rank
20946,er5,OR,5,0.7000000000000001,2,6.0,5.0,1.0526315789473684,page_rank
20947,sf2,OR,5,0.7000000000000001,2,10.3,5.0,5.578947368421051,page_rank
20948,sf3,OR,5,0.7000000000000001,3,12.4,5.0,7.7894736842105265,page_rank
20949,sf5,OR,5,0.7000000000000001,12,98.8,5.0,98.73684210526316,page_rank
20950,aucs,OR,5,0.8,1,14.754098360655735,6.557377049180328,8.771929824561402,page_rank
20951,ckm_physicians,OR,5,0.8,1,7.883817427385892,5.394190871369295,2.63157894736842,page_rank
20952,eu_transportation,OR,5,0.8,5,94.48441247002398,5.035971223021583,94.1919191919192,page_rank
20953,lazega,OR,5,0.8,0,5.633802816901409,5.633802816901409,0.0,page_rank
20954,er2,OR,5,0.8,0,5.0,5.0,0.0,page_rank
20955,er3,OR,5,0.8,2,7.199999999999999,5.0,2.3157894736842097,page_rank
20956,er5,OR,5,0.8,1,5.800000000000001,5.0,0.8421052631578955,page_rank
20957,sf2,OR,5,0.8,2,8.799999999999999,5.0,3.999999999999999,page_rank
20958,sf3,OR,5,0.8,2,11.4,5.0,6.7368421052631575,page_rank
20959,sf5,OR,5,0.8,8,25.7,5.0,21.789473684210527,page_rank
20960,aucs,OR,5,0.9,1,14.754098360655735,6.557377049180328,8.771929824561402,page_rank
20961,ckm_physicians,OR,5,0.9,1,7.883817427385892,5.394190871369295,2.63157894736842,page_rank
20962,eu_transportation,OR,5,0.9,6,93.76498800959232,5.035971223021583,93.43434343434345,page_rank
20963,lazega,OR,5,0.9,0,5.633802816901409,5.633802816901409,0.0,page_rank
20964,er2,OR,5,0.9,0,5.0,5.0,0.0,page_rank
20965,er3,OR,5,0.9,2,7.199999999999999,5.0,2.3157894736842097,page_rank
20966,er5,OR,5,0.9,1,5.800000000000001,5.0,0.8421052631578955,page_rank
20967,sf2,OR,5,0.9,2,8.799999999999999,5.0,3.999999999999999,page_rank
20968,sf3,OR,5,0.9,2,11.4,5.0,6.7368421052631575,page_rank
20969,sf5,OR,5,0.9,7,24.8,5.0,20.84210526315789,page_rank
20970,aucs,OR,6,0.1,2,100.0,6.557377049180328,100.0,page_rank
20971,ckm_physicians,OR,6,0.1,3,100.0,6.224066390041494,100.0,page_rank
20972,eu_transportation,OR,6,0.1,3,100.0,6.235011990407674,100.0,page_rank
20973,lazega,OR,6,0.1,2,100.0,7.042253521126761,100.0,page_rank
20974,er2,OR,6,0.1,3,100.0,6.0,100.0,page_rank
20975,er3,OR,6,0.1,2,100.0,6.0,100.0,page_rank
20976,er5,OR,6,0.1,2,100.0,6.0,100.0,page_rank
20977,sf2,OR,6,0.1,2,79.9,6.0,78.61702127659575,page_rank
20978,sf3,OR,6,0.1,2,87.8,6.0,87.02127659574468,page_rank
20979,sf5,OR,6,0.1,2,98.8,6.0,98.72340425531917,page_rank
20980,aucs,OR,6,0.2,3,100.0,6.557377049180328,100.0,page_rank
20981,ckm_physicians,OR,6,0.2,3,100.0,6.224066390041494,100.0,page_rank
20982,eu_transportation,OR,6,0.2,3,100.0,6.235011990407674,100.0,page_rank
20983,lazega,OR,6,0.2,2,100.0,7.042253521126761,100.0,page_rank
20984,er2,OR,6,0.2,4,100.0,6.0,100.0,page_rank
20985,er3,OR,6,0.2,3,100.0,6.0,100.0,page_rank
20986,er5,OR,6,0.2,3,100.0,6.0,100.0,page_rank
20987,sf2,OR,6,0.2,3,79.9,6.0,78.61702127659575,page_rank
20988,sf3,OR,6,0.2,3,87.8,6.0,87.02127659574468,page_rank
20989,sf5,OR,6,0.2,2,98.8,6.0,98.72340425531917,page_rank
20990,aucs,OR,6,0.3,4,100.0,6.557377049180328,100.0,page_rank
20991,ckm_physicians,OR,6,0.3,4,100.0,6.224066390041494,100.0,page_rank
20992,eu_transportation,OR,6,0.3,3,100.0,6.235011990407674,100.0,page_rank
20993,lazega,OR,6,0.3,4,100.0,7.042253521126761,100.0,page_rank
20994,er2,OR,6,0.3,5,100.0,6.0,100.0,page_rank
20995,er3,OR,6,0.3,4,100.0,6.0,100.0,page_rank
20996,er5,OR,6,0.3,3,100.0,6.0,100.0,page_rank
20997,sf2,OR,6,0.3,3,79.9,6.0,78.61702127659575,page_rank
20998,sf3,OR,6,0.3,3,87.8,6.0,87.02127659574468,page_rank
20999,sf5,OR,6,0.3,3,98.8,6.0,98.72340425531917,page_rank
21000,aucs,OR,6,0.4,5,100.0,6.557377049180328,100.0,page_rank
21001,ckm_physicians,OR,6,0.4,11,100.0,6.224066390041494,100.0,page_rank
21002,eu_transportation,OR,6,0.4,5,100.0,6.235011990407674,100.0,page_rank
21003,lazega,OR,6,0.4,9,100.0,7.042253521126761,100.0,page_rank
21004,er2,OR,6,0.4,10,100.0,6.0,100.0,page_rank
21005,er3,OR,6,0.4,5,100.0,6.0,100.0,page_rank
21006,er5,OR,6,0.4,4,100.0,6.0,100.0,page_rank
21007,sf2,OR,6,0.4,4,79.9,6.0,78.61702127659575,page_rank
21008,sf3,OR,6,0.4,4,87.8,6.0,87.02127659574468,page_rank
21009,sf5,OR,6,0.4,3,98.8,6.0,98.72340425531917,page_rank
21010,aucs,OR,6,0.5,8,100.0,6.557377049180328,100.0,page_rank
21011,ckm_physicians,OR,6,0.5,8,46.88796680497925,6.224066390041494,43.36283185840708,page_rank
21012,eu_transportation,OR,6,0.5,9,100.0,6.235011990407674,100.0,page_rank
21013,lazega,OR,6,0.5,1,9.859154929577464,7.042253521126761,3.030303030303029,page_rank
21014,er2,OR,6,0.5,2,7.399999999999999,6.0,1.489361702127659,page_rank
21015,er3,OR,6,0.5,7,14.9,6.0,9.468085106382976,page_rank
21016,er5,OR,6,0.5,9,14.6,6.0,9.148936170212766,page_rank
21017,sf2,OR,6,0.5,7,79.9,6.0,78.61702127659575,page_rank
21018,sf3,OR,6,0.5,6,87.8,6.0,87.02127659574468,page_rank
21019,sf5,OR,6,0.5,5,98.8,6.0,98.72340425531917,page_rank
21020,aucs,OR,6,0.6,10,100.0,6.557377049180328,100.0,page_rank
21021,ckm_physicians,OR,6,0.6,8,46.88796680497925,6.224066390041494,43.36283185840708,page_rank
21022,eu_transportation,OR,6,0.6,9,100.0,6.235011990407674,100.0,page_rank
21023,lazega,OR,6,0.6,1,8.450704225352112,7.042253521126761,1.5151515151515142,page_rank
21024,er2,OR,6,0.6,2,7.399999999999999,6.0,1.489361702127659,page_rank
21025,er3,OR,6,0.6,7,14.9,6.0,9.468085106382976,page_rank
21026,er5,OR,6,0.6,9,14.2,6.0,8.723404255319148,page_rank
21027,sf2,OR,6,0.6,10,79.9,6.0,78.61702127659575,page_rank
21028,sf3,OR,6,0.6,7,87.8,6.0,87.02127659574468,page_rank
21029,sf5,OR,6,0.6,5,98.8,6.0,98.72340425531917,page_rank
21030,aucs,OR,6,0.7000000000000001,1,14.754098360655735,6.557377049180328,8.771929824561402,page_rank
21031,ckm_physicians,OR,6,0.7000000000000001,1,8.71369294605809,6.224066390041494,2.6548672566371674,page_rank
21032,eu_transportation,OR,6,0.7000000000000001,5,96.1630695443645,6.235011990407674,95.9079283887468,page_rank
21033,lazega,OR,6,0.7000000000000001,1,8.450704225352112,7.042253521126761,1.5151515151515142,page_rank
21034,er2,OR,6,0.7000000000000001,2,6.2,6.0,0.2127659574468087,page_rank
21035,er3,OR,6,0.7000000000000001,2,9.2,6.0,3.404255319148936,page_rank
21036,er5,OR,6,0.7000000000000001,2,7.000000000000001,6.0,1.0638297872340434,page_rank
21037,sf2,OR,6,0.7000000000000001,3,13.6,6.0,8.085106382978724,page_rank
21038,sf3,OR,6,0.7000000000000001,3,16.1,6.0,10.744680851063832,page_rank
21039,sf5,OR,6,0.7000000000000001,10,98.8,6.0,98.72340425531917,page_rank
21040,aucs,OR,6,0.8,1,14.754098360655735,6.557377049180328,8.771929824561402,page_rank
21041,ckm_physicians,OR,6,0.8,1,8.71369294605809,6.224066390041494,2.6548672566371674,page_rank
21042,eu_transportation,OR,6,0.8,5,95.68345323741008,6.235011990407674,95.39641943734016,page_rank
21043,lazega,OR,6,0.8,0,7.042253521126761,7.042253521126761,0.0,page_rank
21044,er2,OR,6,0.8,1,6.1,6.0,0.1063829787234038,page_rank
21045,er3,OR,6,0.8,2,8.799999999999999,6.0,2.978723404255318,page_rank
21046,er5,OR,6,0.8,1,6.800000000000001,6.0,0.8510638297872348,page_rank
21047,sf2,OR,6,0.8,3,10.8,6.0,5.1063829787234045,page_rank
21048,sf3,OR,6,0.8,2,13.8,6.0,8.297872340425533,page_rank
21049,sf5,OR,6,0.8,9,32.7,6.0,28.40425531914894,page_rank
21050,aucs,OR,6,0.9,1,14.754098360655735,6.557377049180328,8.771929824561402,page_rank
21051,ckm_physicians,OR,6,0.9,1,8.71369294605809,6.224066390041494,2.6548672566371674,page_rank
21052,eu_transportation,OR,6,0.9,6,94.9640287769784,6.235011990407674,94.62915601023018,page_rank
21053,lazega,OR,6,0.9,0,7.042253521126761,7.042253521126761,0.0,page_rank
21054,er2,OR,6,0.9,1,6.1,6.0,0.1063829787234038,page_rank
21055,er3,OR,6,0.9,2,8.799999999999999,6.0,2.978723404255318,page_rank
21056,er5,OR,6,0.9,1,6.800000000000001,6.0,0.8510638297872348,page_rank
21057,sf2,OR,6,0.9,3,10.8,6.0,5.1063829787234045,page_rank
21058,sf3,OR,6,0.9,2,13.7,6.0,8.191489361702128,page_rank
21059,sf5,OR,6,0.9,7,29.5,6.0,25.0,page_rank
21060,aucs,OR,7,0.1,2,100.0,8.19672131147541,100.0,page_rank
21061,ckm_physicians,OR,7,0.1,3,100.0,7.053941908713693,100.0,page_rank
21062,eu_transportation,OR,7,0.1,3,100.0,7.194244604316546,100.0,page_rank
21063,lazega,OR,7,0.1,2,100.0,7.042253521126761,100.0,page_rank
21064,er2,OR,7,0.1,3,100.0,7.000000000000001,100.0,page_rank
21065,er3,OR,7,0.1,2,100.0,7.000000000000001,100.0,page_rank
21066,er5,OR,7,0.1,2,100.0,7.000000000000001,100.0,page_rank
21067,sf2,OR,7,0.1,2,79.9,7.000000000000001,78.38709677419355,page_rank
21068,sf3,OR,7,0.1,2,87.8,7.000000000000001,86.88172043010752,page_rank
21069,sf5,OR,7,0.1,2,98.8,7.000000000000001,98.70967741935485,page_rank
21070,aucs,OR,7,0.2,2,100.0,8.19672131147541,100.0,page_rank
21071,ckm_physicians,OR,7,0.2,3,100.0,7.053941908713693,100.0,page_rank
21072,eu_transportation,OR,7,0.2,3,100.0,7.194244604316546,100.0,page_rank
21073,lazega,OR,7,0.2,2,100.0,7.042253521126761,100.0,page_rank
21074,er2,OR,7,0.2,3,100.0,7.000000000000001,100.0,page_rank
21075,er3,OR,7,0.2,3,100.0,7.000000000000001,100.0,page_rank
21076,er5,OR,7,0.2,2,100.0,7.000000000000001,100.0,page_rank
21077,sf2,OR,7,0.2,3,79.9,7.000000000000001,78.38709677419355,page_rank
21078,sf3,OR,7,0.2,3,87.8,7.000000000000001,86.88172043010752,page_rank
21079,sf5,OR,7,0.2,2,98.8,7.000000000000001,98.70967741935485,page_rank
21080,aucs,OR,7,0.3,3,100.0,8.19672131147541,100.0,page_rank
21081,ckm_physicians,OR,7,0.3,4,100.0,7.053941908713693,100.0,page_rank
21082,eu_transportation,OR,7,0.3,3,100.0,7.194244604316546,100.0,page_rank
21083,lazega,OR,7,0.3,4,100.0,7.042253521126761,100.0,page_rank
21084,er2,OR,7,0.3,4,100.0,7.000000000000001,100.0,page_rank
21085,er3,OR,7,0.3,3,100.0,7.000000000000001,100.0,page_rank
21086,er5,OR,7,0.3,3,100.0,7.000000000000001,100.0,page_rank
21087,sf2,OR,7,0.3,3,79.9,7.000000000000001,78.38709677419355,page_rank
21088,sf3,OR,7,0.3,3,87.8,7.000000000000001,86.88172043010752,page_rank
21089,sf5,OR,7,0.3,3,98.8,7.000000000000001,98.70967741935485,page_rank
21090,aucs,OR,7,0.4,4,100.0,8.19672131147541,100.0,page_rank
21091,ckm_physicians,OR,7,0.4,11,100.0,7.053941908713693,100.0,page_rank
21092,eu_transportation,OR,7,0.4,5,100.0,7.194244604316546,100.0,page_rank
21093,lazega,OR,7,0.4,9,100.0,7.042253521126761,100.0,page_rank
21094,er2,OR,7,0.4,8,100.0,7.000000000000001,100.0,page_rank
21095,er3,OR,7,0.4,5,100.0,7.000000000000001,100.0,page_rank
21096,er5,OR,7,0.4,4,100.0,7.000000000000001,100.0,page_rank
21097,sf2,OR,7,0.4,4,79.9,7.000000000000001,78.38709677419355,page_rank
21098,sf3,OR,7,0.4,4,87.8,7.000000000000001,86.88172043010752,page_rank
21099,sf5,OR,7,0.4,3,98.8,7.000000000000001,98.70967741935485,page_rank
21100,aucs,OR,7,0.5,7,100.0,8.19672131147541,100.0,page_rank
21101,ckm_physicians,OR,7,0.5,15,90.04149377593362,7.053941908713693,89.28571428571429,page_rank
